week;tow;PRN10;PRN16;PRN18;PRN20;PRN23;PRN26;PRN27;PRN29;PRN31;
2134;518553;-6784232.2087;21393414.1729;20405417.1953;5561250.5404;3279823.2406;15429864.6521;15649088.4468;13252033.0916;-7002046.9818;
2134;518554;-6781215.2844;21392763.0090;20406556.3613;5564247.2959;3282964.2031;15427686.8626;15651350.0625;13249447.2180;-7005017.1589;
2134;518555;-6778198.2176;21392111.3831;20407695.0935;5567243.9346;3286105.0958;15425508.7475;15653611.3367;13246861.0614;-7007987.1913;
2134;518556;-6775181.0084;21391459.2954;20408833.3919;5570240.4565;3289245.9187;15423330.3071;15655872.2693;13244274.6216;-7010957.0789;
2134;518557;-6772163.6569;21390806.7458;20409971.2563;5573236.8615;3292386.6717;15421151.5413;15658132.8604;13241687.8990;-7013926.8217;
2134;518558;-6769146.1632;21390153.7343;20411108.6869;5576233.1497;3295527.3547;15418972.4501;15660393.1098;13239100.8933;-7016896.4196;
2134;518559;-6766128.5272;21389500.2609;20412245.6835;5579229.3208;3298667.9677;15416793.0337;15662653.0175;13236513.6049;-7019865.8725;
2134;518560;-6763110.7491;21388846.3258;20413382.2462;5582225.3750;3301808.5107;15414613.2920;15664912.5835;13233926.0335;-7022835.1803;
2134;518561;-6760092.8289;21388191.9288;20414518.3750;5585221.3120;3304948.9834;15412433.2252;15667171.8076;13231338.1795;-7025804.3430;
2134;518562;-6757074.7667;21387537.0701;20415654.0697;5588217.1318;3308089.3860;15410252.8332;15669430.6899;13228750.0427;-7028773.3606;
2134;518563;-6754056.5625;21386881.7495;20416789.3304;5591212.8344;3311229.7183;15408072.1162;15671689.2304;13226161.6233;-7031742.2330;
2134;518564;-6751038.2165;21386225.9672;20417924.1571;5594208.4197;3314369.9802;15405891.0741;15673947.4289;13223572.9213;-7034710.9600;
2134;518565;-6748019.7286;21385569.7232;20419058.5497;5597203.8877;3317510.1717;15403709.7070;15676205.2854;13220983.9367;-7037679.5418;
2134;518566;-6745001.0990;21384913.0174;20420192.5082;5600199.2382;3320650.2927;15401528.0149;15678462.7998;13218394.6697;-7040647.9781;
2134;518567;-6741982.3276;21384255.8500;20421326.0326;5603194.4712;3323790.3431;15399345.9979;15680719.9722;13215805.1202;-7043616.2689;
2134;518568;-6738963.4147;21383598.2208;20422459.1228;5606189.5867;3326930.3229;15397163.6561;15682976.8024;13213215.2884;-7046584.4143;
2134;518569;-6735944.3602;21382940.1299;20423591.7789;5609184.5846;3330070.2320;15394980.9895;15685233.2905;13210625.1742;-7049552.4140;
2134;518570;-6732925.1641;21382281.5774;20424724.0008;5612179.4648;3333210.0704;15392797.9981;15687489.4363;13208034.7778;-7052520.2681;
2134;518571;-6729905.8267;21381622.5633;20425855.7885;5615174.2273;3336349.8380;15390614.6820;15689745.2398;13205444.0992;-7055487.9764;
2134;518572;-6726886.3478;21380963.0875;20426987.1419;5618168.8720;3339489.5346;15388431.0412;15692000.7010;13202853.1384;-7058455.5390;
2134;518573;-6723866.7277;21380303.1501;20428118.0611;5621163.3988;3342629.1603;15386247.0758;15694255.8198;13200261.8955;-7061422.9558;
2134;518574;-6720846.9663;21379642.7511;20429248.5460;5624157.8077;3345768.7150;15384062.7858;15696510.5962;13197670.3706;-7064390.2267;
2134;518575;-6717827.0637;21378981.8905;20430378.5966;5627152.0986;3348908.1986;15381878.1713;15698765.0301;13195078.5637;-7067357.3515;
2134;518576;-6714807.0200;21378320.5683;20431508.2128;5630146.2715;3352047.6110;15379693.2323;15701019.1214;13192486.4748;-7070324.3304;
2134;518577;-6711786.8352;21377658.7846;20432637.3947;5633140.3262;3355186.9522;15377507.9688;15703272.8702;13189894.1041;-7073291.1632;
2134;518578;-6708766.5095;21376996.5394;20433766.1422;5636134.2627;3358326.2221;15375322.3810;15705526.2764;13187301.4516;-7076257.8499;
2134;518579;-6705746.0428;21376333.8327;20434894.4553;5639128.0811;3361465.4207;15373136.4689;15707779.3399;13184708.5173;-7079224.3903;
2134;518580;-6702725.4352;21375670.6644;20436022.3339;5642121.7811;3364604.5478;15370950.2324;15710032.0606;13182115.3013;-7082190.7845;
2134;518581;-6699704.6868;21375007.0347;20437149.7781;5645115.3627;3367743.6035;15368763.6717;15712284.4386;13179521.8036;-7085157.0324;
2134;518582;-6696683.7977;21374342.9435;20438276.7878;5648108.8259;3370882.5876;15366576.7867;15714536.4738;13176928.0244;-7088123.1338;
2134;518583;-6693662.7680;21373678.3909;20439403.3631;5651102.1707;3374021.5000;15364389.5777;15716788.1661;13174333.9636;-7091089.0888;
2134;518584;-6690641.5976;21373013.3768;20440529.5037;5654095.3968;3377160.3408;15362202.0445;15719039.5155;13171739.6213;-7094054.8973;
2134;518585;-6687620.2866;21372347.9014;20441655.2099;5657088.5044;3380299.1098;15360014.1872;15721290.5219;13169144.9976;-7097020.5593;
2134;518586;-6684598.8352;21371681.9645;20442780.4814;5660081.4932;3383437.8070;15357826.0060;15723541.1853;13166550.0925;-7099986.0746;
2134;518587;-6681577.2433;21371015.5662;20443905.3184;5663074.3634;3386576.4323;15355637.5007;15725791.5056;13163954.9061;-7102951.4432;
2134;518588;-6678555.5111;21370348.7066;20445029.7207;5666067.1147;3389714.9856;15353448.6716;15728041.4828;13161359.4384;-7105916.6650;
2134;518589;-6675533.6386;21369681.3856;20446153.6884;5669059.7471;3392853.4670;15351259.5185;15730291.1169;13158763.6895;-7108881.7400;
